0.0000	172.0000	-55.5707	47.3285
0.0000	226.0000	0.4047	-30.2770
1.0000	172.0000	-55.5652	46.9143
1.0000	226.0000	0.4019	-30.6980
2.0000	172.0000	-55.5586	46.4849
2.0000	226.0000	0.3982	-31.1355
3.0000	172.0000	-55.5511	46.0424
3.0000	226.0000	0.3938	-31.5869
4.0000	172.0000	-55.5428	45.5885
4.0000	226.0000	0.3888	-32.0505
5.0000	172.0000	-55.5335	45.1251
5.0000	226.0000	0.3832	-32.5247
6.0000	172.0000	-55.5236	44.6532
6.0000	226.0000	0.3770	-33.0082
7.0000	172.0000	-55.5130	44.1739
7.0000	226.0000	0.3702	-33.5001
8.0000	172.0000	-55.5019	43.6882
8.0000	226.0000	0.3627	-33.9991
9.0000	172.0000	-55.4900	43.1972
9.0000	226.0000	0.3547	-34.5044
10.0000	172.0000	-55.4774	42.7018
10.0000	226.0000	0.3459	-35.0151
11.0000	172.0000	-55.4646	42.2024
11.0000	226.0000	0.3367	-35.5304
12.0000	172.0000	-55.4511	41.7033
12.0000	226.0000	0.3267	-36.0463
13.0000	172.0000	-55.4372	41.2056
13.0000	226.0000	0.3162	-36.5615
14.0000	172.0000	-55.4237	40.7085
14.0000	226.0000	0.3056	-37.0759
15.0000	172.0000	-55.4097	40.2128
15.0000	226.0000	0.2945	-37.5896
16.0000	172.0000	-55.3955	39.7182
16.0000	226.0000	0.2827	-38.1028
17.0000	172.0000	-55.3808	39.2140
17.0000	226.0000	0.2705	-38.6262
18.0000	172.0000	-55.3667	38.6978
18.0000	226.0000	0.2584	-39.1611
19.0000	172.0000	-55.3538	38.1755
19.0000	226.0000	0.2468	-39.7010
20.0000	172.0000	-55.3406	37.6510
20.0000	226.0000	0.2348	-40.2435
21.0000	172.0000	-55.3266	37.1252
21.0000	226.0000	0.2217	-40.7886
22.0000	172.0000	-55.3135	36.5959
22.0000	226.0000	0.2089	-41.3364
23.0000	172.0000	-55.3000	36.0648
23.0000	226.0000	0.1954	-41.8867
24.0000	172.0000	-55.2881	35.5294
24.0000	226.0000	0.1833	-42.4392
25.0000	172.0000	-55.2756	34.9932
25.0000	226.0000	0.1702	-42.9936
26.0000	172.0000	-55.2637	34.4546
26.0000	226.0000	0.1573	-43.5497
27.0000	172.0000	-55.2517	33.9149
27.0000	226.0000	0.1440	-44.1074
28.0000	172.0000	-55.2406	33.3728
28.0000	226.0000	0.1312	-44.6666
29.0000	172.0000	-55.2301	32.8286
29.0000	226.0000	0.1190	-45.2269
30.0000	172.0000	-55.2202	32.2826
30.0000	226.0000	0.1070	-45.7883
31.0000	172.0000	-55.2108	31.7351
31.0000	226.0000	0.0953	-46.3508
32.0000	172.0000	-55.2012	31.1873
32.0000	226.0000	0.0829	-46.9141
33.0000	172.0000	-55.1924	30.6376
33.0000	226.0000	0.0713	-47.4783
34.0000	172.0000	-55.1843	30.0862
34.0000	226.0000	0.0604	-48.0432
35.0000	172.0000	-55.1761	29.5430
35.0000	226.0000	0.0489	-48.6002
36.0000	172.0000	-55.1680	29.0552
36.0000	226.0000	0.0372	-49.1019
37.0000	172.0000	-55.1555	28.6533
37.0000	226.0000	0.0186	-49.5249
38.0000	172.0000	-55.1413	28.2704
38.0000	226.0000	-0.0026	-49.9329
39.0000	172.0000	-55.1320	27.8917
39.0000	226.0000	-0.0168	-50.3287
40.0000	172.0000	-55.1211	27.5490
40.0000	226.0000	-0.0337	-50.6911
41.0000	172.0000	-55.1110	27.2195
41.0000	226.0000	-0.0499	-51.0393
42.0000	172.0000	-55.0999	26.9154
42.0000	226.0000	-0.0678	-51.3637
43.0000	172.0000	-55.0901	26.6215
43.0000	226.0000	-0.0838	-51.6759
44.0000	172.0000	-55.0808	26.3351
44.0000	226.0000	-0.0994	-51.9797
45.0000	172.0000	-55.0719	26.0586
45.0000	226.0000	-0.1145	-52.2731
46.0000	172.0000	-55.0633	25.7910
46.0000	226.0000	-0.1292	-52.5570
47.0000	172.0000	-55.0552	25.5288
47.0000	226.0000	-0.1434	-52.8349
48.0000	172.0000	-55.0474	25.2711
48.0000	226.0000	-0.1572	-53.1077
49.0000	172.0000	-55.0417	25.0146
49.0000	226.0000	-0.1675	-53.3755
50.0000	172.0000	-55.0352	24.7638
50.0000	226.0000	-0.1793	-53.6390
51.0000	172.0000	-55.0290	24.5245
51.0000	226.0000	-0.1905	-53.8905
52.0000	172.0000	-55.0244	24.3325
52.0000	226.0000	-0.1992	-54.0916
53.0000	172.0000	-55.0216	24.1991
53.0000	226.0000	-0.2045	-54.2300
54.0000	172.0000	-55.0177	24.0736
54.0000	226.0000	-0.2120	-54.3638
55.0000	172.0000	-55.0151	23.9277
55.0000	226.0000	-0.2170	-54.5155
56.0000	172.0000	-55.0124	23.7649
56.0000	226.0000	-0.2220	-54.6837
57.0000	172.0000	-55.0099	23.6006
57.0000	226.0000	-0.2268	-54.8530
58.0000	172.0000	-55.0068	23.4376
58.0000	226.0000	-0.2329	-55.0224
59.0000	172.0000	-55.0045	23.2732
59.0000	226.0000	-0.2374	-55.1917
60.0000	172.0000	-55.0025	23.1083
60.0000	226.0000	-0.2414	-55.3607
61.0000	172.0000	-55.0007	22.9448
61.0000	226.0000	-0.2450	-55.5280
62.0000	172.0000	-54.9984	22.7786
62.0000	226.0000	-0.2497	-55.6991
63.0000	172.0000	-54.9966	22.5937
63.0000	226.0000	-0.2535	-55.8878
64.0000	172.0000	-54.9947	22.3863
64.0000	226.0000	-0.2573	-56.0991
65.0000	172.0000	-54.9928	22.1551
65.0000	226.0000	-0.2615	-56.3345
66.0000	172.0000	-54.9907	21.9073
66.0000	226.0000	-0.2659	-56.5867
67.0000	172.0000	-54.9895	21.6830
67.0000	226.0000	-0.2686	-56.8141
68.0000	172.0000	-54.9884	21.5171
68.0000	226.0000	-0.2709	-56.9821
69.0000	172.0000	-54.9892	21.4155
69.0000	226.0000	-0.2690	-57.0808
70.0000	172.0000	-54.9896	21.4001
70.0000	226.0000	-0.2681	-57.0942
71.0000	172.0000	-54.9896	21.4011
71.0000	226.0000	-0.2681	-57.0942
72.0000	172.0000	-54.9896	21.4026
72.0000	226.0000	-0.2681	-57.0938
73.0000	172.0000	-54.9896	21.4037
73.0000	226.0000	-0.2681	-57.0930
74.0000	172.0000	-54.9896	21.4042
74.0000	226.0000	-0.2681	-57.0925
75.0000	172.0000	-54.9886	21.4043
75.0000	226.0000	-0.2705	-57.0947
76.0000	172.0000	-54.9771	21.4167
76.0000	226.0000	-0.2982	-57.1096
77.0000	172.0000	-54.9428	21.4595
77.0000	226.0000	-0.3807	-57.1479
78.0000	172.0000	-54.9426	21.3825
78.0000	226.0000	-0.3811	-57.2250
79.0000	172.0000	-54.9428	21.2658
79.0000	226.0000	-0.3805	-57.3409
80.0000	172.0000	-54.9423	21.1179
80.0000	226.0000	-0.3815	-57.4898
81.0000	172.0000	-54.9420	20.9413
81.0000	226.0000	-0.3821	-57.6672
82.0000	172.0000	-54.9418	20.7381
82.0000	226.0000	-0.3827	-57.8711
83.0000	172.0000	-54.9413	20.5099
83.0000	226.0000	-0.3838	-58.1005
84.0000	172.0000	-54.9411	20.2562
84.0000	226.0000	-0.3844	-58.3548
85.0000	172.0000	-54.9412	19.9773
85.0000	226.0000	-0.3839	-58.6333
86.0000	172.0000	-54.9415	19.6887
86.0000	226.0000	-0.3832	-58.9213
87.0000	172.0000	-54.9416	19.4008
87.0000	226.0000	-0.3829	-59.2091
88.0000	172.0000	-54.9416	19.1135
88.0000	226.0000	-0.3827	-59.4963
89.0000	172.0000	-54.9417	18.8267
89.0000	226.0000	-0.3827	-59.7829
90.0000	172.0000	-54.9417	18.5405
90.0000	226.0000	-0.3825	-60.0691
91.0000	172.0000	-54.9418	18.2371
91.0000	226.0000	-0.3822	-60.3721
92.0000	172.0000	-54.9422	17.9036
92.0000	226.0000	-0.3812	-60.7046
93.0000	172.0000	-54.9427	17.5430
93.0000	226.0000	-0.3794	-61.0633
94.0000	172.0000	-54.9436	17.1579
94.0000	226.0000	-0.3769	-61.4460
95.0000	172.0000	-54.9447	16.7509
95.0000	226.0000	-0.3737	-61.8501
96.0000	172.0000	-54.9460	16.3247
96.0000	226.0000	-0.3696	-62.2727
97.0000	172.0000	-54.9475	15.8817
97.0000	226.0000	-0.3648	-62.7114
98.0000	172.0000	-54.9493	15.4238
98.0000	226.0000	-0.3590	-63.1640
99.0000	172.0000	-54.9513	14.9531
99.0000	226.0000	-0.3524	-63.6288
100.0000	172.0000	-54.9535	14.4708
100.0000	226.0000	-0.3447	-64.1043
101.0000	172.0000	-54.9559	13.9783
101.0000	226.0000	-0.3361	-64.5891
102.0000	172.0000	-54.9584	13.4771
102.0000	226.0000	-0.3265	-65.0819
103.0000	172.0000	-54.9611	12.9681
103.0000	226.0000	-0.3161	-65.5819
104.0000	172.0000	-54.9638	12.4522
104.0000	226.0000	-0.3049	-66.0880
105.0000	172.0000	-54.9668	11.9299
105.0000	226.0000	-0.2923	-66.5995
106.0000	172.0000	-54.9697	11.4046
106.0000	226.0000	-0.2791	-67.1136
107.0000	172.0000	-54.9728	10.8791
107.0000	226.0000	-0.2649	-67.6270
108.0000	172.0000	-54.9759	10.3537
108.0000	226.0000	-0.2498	-68.1397
109.0000	172.0000	-54.9790	9.8285
109.0000	226.0000	-0.2338	-68.6517
110.0000	172.0000	-54.9822	9.3035
110.0000	226.0000	-0.2171	-69.1629
111.0000	172.0000	-54.9851	8.7741
111.0000	226.0000	-0.2005	-69.6786
112.0000	172.0000	-54.9880	8.2306
112.0000	226.0000	-0.1833	-70.2080
113.0000	172.0000	-54.9908	7.6796
113.0000	226.0000	-0.1655	-70.7446
114.0000	172.0000	-54.9936	7.1241
114.0000	226.0000	-0.1463	-71.2846
115.0000	172.0000	-54.9961	6.5671
115.0000	226.0000	-0.1284	-71.8274
116.0000	172.0000	-54.9987	6.0059
116.0000	226.0000	-0.1088	-72.3731
117.0000	172.0000	-55.0010	5.4424
117.0000	226.0000	-0.0895	-72.9215
118.0000	172.0000	-55.0033	4.8757
118.0000	226.0000	-0.0690	-73.4722
119.0000	172.0000	-55.0052	4.3084
119.0000	226.0000	-0.0504	-74.0251
120.0000	172.0000	-55.0071	3.7381
120.0000	226.0000	-0.0301	-74.5799
121.0000	172.0000	-55.0088	3.1666
121.0000	226.0000	-0.0104	-75.1363
122.0000	172.0000	-55.0105	2.5929
122.0000	226.0000	0.0102	-75.6943
123.0000	172.0000	-55.0118	2.0187
123.0000	226.0000	0.0301	-76.2537
124.0000	172.0000	-55.0130	1.4426
124.0000	226.0000	0.0507	-76.8143
125.0000	172.0000	-55.0140	0.8675
125.0000	226.0000	0.0689	-77.3760
126.0000	172.0000	-55.0148	0.2915
126.0000	226.0000	0.0870	-77.9387
127.0000	172.0000	-55.0155	-0.2862
127.0000	226.0000	0.1065	-78.5022
128.0000	172.0000	-55.0161	-0.8639
128.0000	226.0000	0.1248	-79.0666
129.0000	172.0000	-55.0164	-1.4416
129.0000	226.0000	0.1424	-79.6316
130.0000	172.0000	-55.0166	-2.0204
131.0000	172.0000	-55.0167	-2.5989
132.0000	172.0000	-55.0167	-3.1770
133.0000	172.0000	-55.0165	-3.7563
134.0000	172.0000	-55.0162	-4.3262
135.0000	172.0000	-55.0158	-4.8412
136.0000	172.0000	-55.0152	-5.2825
137.0000	172.0000	-55.0143	-5.6998
138.0000	172.0000	-55.0135	-6.0515
139.0000	172.0000	-55.0119	-6.3169
140.0000	172.0000	-55.0104	-6.4952
141.0000	172.0000	-55.0100	-6.5858
142.0000	172.0000	-55.0100	-6.5902
143.0000	172.0000	-55.0100	-6.5892
144.0000	172.0000	-55.0100	-6.5880
145.0000	172.0000	-55.0100	-6.5873
146.0000	172.0000	-55.0100	-6.5870
147.0000	172.0000	-55.0100	-6.5871
148.0000	172.0000	-55.0100	-6.5872
149.0000	172.0000	-55.0100	-6.5873
150.0000	172.0000	-55.0100	-6.5874
151.0000	172.0000	-55.0100	-6.5874
152.0000	172.0000	-55.0100	-6.5873
153.0000	172.0000	-55.0100	-6.5873
154.0000	172.0000	-55.0100	-6.5873
155.0000	172.0000	-55.0100	-6.5873
156.0000	172.0000	-55.0100	-6.5873
157.0000	172.0000	-55.0100	-6.5873
158.0000	172.0000	-55.0100	-6.5873
159.0000	172.0000	-55.0100	-6.5873
160.0000	172.0000	-55.0100	-6.5873
161.0000	172.0000	-55.0100	-6.5873
162.0000	172.0000	-55.0100	-6.5873
163.0000	172.0000	-55.0100	-6.5873
164.0000	172.0000	-55.0100	-6.5873
165.0000	172.0000	-55.0100	-6.5873
166.0000	172.0000	-55.0100	-6.5873
167.0000	172.0000	-55.0100	-6.5873
168.0000	172.0000	-55.0100	-6.5873
169.0000	172.0000	-55.0100	-6.5873
170.0000	172.0000	-55.0100	-6.5873
171.0000	172.0000	-55.0100	-6.5873
172.0000	172.0000	-55.0100	-6.5873
173.0000	172.0000	-55.0100	-6.5873
174.0000	172.0000	-55.0100	-6.5873
175.0000	172.0000	-55.0100	-6.5873
176.0000	172.0000	-55.0100	-6.5873
177.0000	172.0000	-55.0100	-6.5873
178.0000	172.0000	-55.0100	-6.5873
179.0000	172.0000	-55.0100	-6.5873
180.0000	172.0000	-55.0100	-6.5873
181.0000	172.0000	-55.0100	-6.5873
182.0000	172.0000	-55.0100	-6.5873
183.0000	172.0000	-55.0100	-6.5873
184.0000	172.0000	-55.0100	-6.5873
185.0000	172.0000	-55.0100	-6.5873
186.0000	172.0000	-55.0100	-6.5873
187.0000	172.0000	-55.0100	-6.5872
188.0000	172.0000	-55.0100	-6.5904
189.0000	172.0000	-55.0107	-6.5912
190.0000	172.0000	-55.0103	-6.6352
191.0000	172.0000	-55.0105	-6.7110
192.0000	172.0000	-55.0098	-6.8304
193.0000	172.0000	-55.0089	-6.9793
194.0000	172.0000	-55.0076	-7.0988
195.0000	172.0000	-55.0077	-7.1104
196.0000	172.0000	-55.0077	-7.1106
197.0000	172.0000	-55.0076	-7.1101
198.0000	172.0000	-55.0077	-7.1093
199.0000	172.0000	-55.0076	-7.1088
200.0000	172.0000	-55.0076	-7.1087
201.0000	172.0000	-55.0077	-7.1086
202.0000	172.0000	-55.0076	-7.1087
203.0000	172.0000	-55.0076	-7.1088
204.0000	172.0000	-55.0076	-7.1088
205.0000	172.0000	-55.0076	-7.1088
206.0000	172.0000	-55.0076	-7.1088
207.0000	172.0000	-55.0076	-7.1088
208.0000	172.0000	-55.0076	-7.1088
209.0000	172.0000	-55.0076	-7.1088
210.0000	172.0000	-55.0076	-7.1088
211.0000	172.0000	-55.0076	-7.1088
212.0000	172.0000	-55.0076	-7.1088
213.0000	172.0000	-55.0076	-7.1088
214.0000	172.0000	-55.0076	-7.1088
215.0000	172.0000	-55.0076	-7.1088
216.0000	172.0000	-55.0076	-7.1087
217.0000	172.0000	-55.0076	-7.1119
218.0000	172.0000	-55.0082	-7.1138
219.0000	172.0000	-55.0080	-7.1493
220.0000	172.0000	-54.9990	-7.2487
221.0000	172.0000	-54.9990	-7.2490
222.0000	172.0000	-54.9990	-7.2490
223.0000	172.0000	-54.9989	-7.2550
224.0000	172.0000	-55.0065	-7.2064
225.0000	172.0000	-55.0120	-7.2069
226.0000	172.0000	-55.0141	-7.2661
227.0000	172.0000	-55.0140	-7.2806
228.0000	172.0000	-55.0181	-7.2757
229.0000	172.0000	-55.0177	-7.3501
