0.0000	67.0000	-7.9966	37.2307
0.0000	157.0000	-11.7858	58.0605
0.0000	224.0000	0.0063	19.6044
1.0000	67.0000	-7.9959	36.7052
1.0000	157.0000	-11.7819	57.5831
1.0000	224.0000	0.0062	19.4845
2.0000	67.0000	-7.9958	36.1271
2.0000	157.0000	-11.7735	57.0499
2.0000	224.0000	0.0062	19.3207
3.0000	67.0000	-7.9957	35.5059
3.0000	157.0000	-11.7661	56.4687
3.0000	224.0000	0.0061	19.1202
4.0000	67.0000	-7.9956	34.8480
4.0000	157.0000	-11.7576	55.8457
4.0000	224.0000	0.0061	18.8888
5.0000	67.0000	-7.9955	34.1578
5.0000	157.0000	-11.7487	55.1855
5.0000	224.0000	0.0060	18.6307
6.0000	67.0000	-7.9957	33.4388
6.0000	157.0000	-11.7394	54.4916
6.0000	224.0000	0.0060	18.3469
7.0000	67.0000	-7.9962	32.6929
7.0000	157.0000	-11.7296	53.7663
7.0000	224.0000	0.0060	18.0449
8.0000	67.0000	-7.9972	31.9221
8.0000	157.0000	-11.7194	53.0115
8.0000	224.0000	0.0059	17.7324
9.0000	67.0000	-7.9987	31.1275
9.0000	157.0000	-11.7088	52.2287
9.0000	224.0000	0.0059	17.4022
10.0000	67.0000	-8.0005	30.3102
10.0000	157.0000	-11.6979	51.4190
10.0000	224.0000	0.0058	17.0555
11.0000	67.0000	-8.0027	29.4710
11.0000	157.0000	-11.6866	50.5834
11.0000	224.0000	0.0058	16.6931
12.0000	67.0000	-8.0052	28.6107
12.0000	157.0000	-11.6758	49.7247
12.0000	224.0000	0.0058	16.3155
13.0000	67.0000	-8.0080	27.7297
13.0000	157.0000	-11.6644	48.8485
13.0000	224.0000	0.0057	15.9233
14.0000	67.0000	-8.0111	26.8287
14.0000	157.0000	-11.6533	47.9551
14.0000	224.0000	0.0057	15.5169
15.0000	67.0000	-8.0144	25.9081
15.0000	157.0000	-11.6426	47.0450
15.0000	224.0000	0.0057	15.0963
16.0000	67.0000	-8.0180	24.9686
16.0000	157.0000	-11.6316	46.1188
16.0000	224.0000	0.0056	14.6591
17.0000	67.0000	-8.0216	24.0173
17.0000	157.0000	-11.6206	45.1816
17.0000	224.0000	0.0056	14.2262
18.0000	67.0000	-8.0254	23.0820
18.0000	157.0000	-11.6092	44.2548
18.0000	224.0000	0.0057	13.8169
19.0000	67.0000	-8.0293	22.1639
19.0000	157.0000	-11.5976	43.3407
19.0000	224.0000	0.0057	13.4310
20.0000	67.0000	-8.0331	21.2629
20.0000	157.0000	-11.5859	42.4390
20.0000	224.0000	0.0057	13.0683
21.0000	67.0000	-8.0370	20.3826
21.0000	157.0000	-11.5743	41.5534
21.0000	224.0000	0.0057	12.7320
22.0000	67.0000	-8.0408	19.5220
22.0000	157.0000	-11.5628	40.6829
22.0000	224.0000	0.0057	12.4214
23.0000	67.0000	-8.0446	18.6786
23.0000	157.0000	-11.5514	39.8248
23.0000	224.0000	0.0057	12.1333
24.0000	67.0000	-8.0482	17.8482
24.0000	157.0000	-11.5402	38.9750
24.0000	224.0000	0.0057	11.8638
25.0000	67.0000	-8.0518	17.0294
25.0000	157.0000	-11.5295	38.1323
25.0000	224.0000	0.0057	11.6112
26.0000	67.0000	-8.0553	16.2382
26.0000	157.0000	-11.5189	37.3123
